name,price_old,price_discount,author,rating,url
"Пратусевич, Головин, Столбов: Алгебра и начала математического анализа. 11 класс. Учебное пособие. Углубленный уровень. ФГОС",1568,784,Пратусевич Максим Яковлевич,0,https://www.labirint.ru/books/1016659/
"Глазков, Егупова: Геометрия. 9 класс. Базовый уровень. Рабочая тетрадь. ФГОС",349,175,Глазков Юрий Александрович,0,https://www.labirint.ru/books/1008297/
"Поглазова, Ворожейкина, Шилин: Окружающий мир. 3 класс. Учебное пособие. В 2-х частях. ФГОС",3562,1781,Поглазова Ольга Тихоновна,0,https://www.labirint.ru/books/1004373/
"Поглазова, Ворожейкина, Шилин: Окружающий мир. 3 класс. Учебное пособие. В 2-х частях. ФГОС",3562,1781,Поглазова Ольга Тихоновна,0,https://www.labirint.ru/books/1004372/
"Бгажнокова, Смирнова, Карелина: История Отечества. 9 класс. Учебник. Адаптированные программы. ФГОС ОВЗ",2847,1424,Бгажнокова Ирина Магомедовна,0,https://www.labirint.ru/books/924974/
Олег Румянцев: О конституционном развитии России. Избранное в 3-х томах,4426,2213,Румянцев Олег Германович,0,https://www.labirint.ru/books/1017572/
Судзуки Накаба: Семь смертных грехов. Том 11,1051,526,Накаба Судзуки,0,https://www.labirint.ru/books/1016816/
Судзуки Накаба: Семь смертных грехов. Том 10,1051,526,Накаба Судзуки,0,https://www.labirint.ru/books/1016815/
Хироюки Такэи: Король шаманов. Том 10,1183,592,Такэи Хироюки,0,https://www.labirint.ru/books/1016813/
"Нанаси: Не дразни меня, Нагаторо-сан! Том 3",1280,640,Нанаси,0,https://www.labirint.ru/books/1015326/
"CLAMP: Сакура, собирательница карт. Том 5",1064,532,CLAMP,0,https://www.labirint.ru/books/1014373/
"CLAMP: Сакура, собирательница карт. Том 4",1064,532,CLAMP,0,https://www.labirint.ru/books/1014372/
"CLAMP: Сакура, собирательница карт. Том 3",1064,532,CLAMP,0,https://www.labirint.ru/books/1014371/
Судзуки Накаба: Семь смертных грехов. Том 9,1051,526,Накаба Судзуки,0,https://www.labirint.ru/books/1013623/
"Нанаси: Не дразни меня, Нагаторо-сан! Том 1",1280,640,Нанаси,0,https://www.labirint.ru/books/1013621/
Кацухиро Отомо: Акира. Том 4,2139,1176,Отомо Кацухиро,0,https://www.labirint.ru/books/1013618/
Кацухиро Отомо: Акира. Том 6,2139,1176,Отомо Кацухиро,0,https://www.labirint.ru/books/1013620/
Sekiro. Shadows Die Twice. Иллюстрации,4170,2085,,0,https://www.labirint.ru/books/1012856/
Исин Нисио: Истории монстров. Том 18,730,365,Нисио Исин,0,https://www.labirint.ru/books/1012357/
Исин Нисио: Истории монстров. Том 17,730,365,Нисио Исин,0,https://www.labirint.ru/books/1012356/
Исин Нисио: Истории монстров. Том 16,730,365,Нисио Исин,0,https://www.labirint.ru/books/1012355/
"CLAMP: Сакура, собирательница карт. Том 2",1064,532,CLAMP,0,https://www.labirint.ru/books/1010394/
"CLAMP: Сакура, собирательница карт. Том 1",1064,532,CLAMP,0,https://www.labirint.ru/books/1010393/
Хироюки Такэи: Король шаманов. Том 9,1183,592,Такэи Хироюки,0,https://www.labirint.ru/books/1009400/
Исин Нисио: Истории монстров. Том 15,730,365,Нисио Исин,5,https://www.labirint.ru/books/1009399/
Исин Нисио: Истории монстров. Том 14,730,365,Нисио Исин,5,https://www.labirint.ru/books/1007768/
Исин Нисио: Истории монстров. Том 13,730,365,Нисио Исин,5,https://www.labirint.ru/books/1007767/
Наталья Баишева: Самый добрый лес,989,495,Баишева Наталья Андреевна,0,https://www.labirint.ru/books/1017115/
Людмила Доманская: Новые приключения автомобильчика Бибики,975,488,Доманская Людмила Васильевна,0,https://www.labirint.ru/books/1017109/
Юлия Кузнецова: Ежевичная фея и ее друзья,1046,523,Кузнецова Юлия Никитична,0,https://www.labirint.ru/books/1017112/
"Наталья Вишнякова: Где дневник, Дериволков?",1920,960,Вишнякова Наталья Николаевна,5,https://www.labirint.ru/books/1000719/
Кир Булычев: Козлик Иван Иванович,880,440,Булычев Кир,5,https://www.labirint.ru/books/850298/
Светлана Кутявина: Литературное чтение. 1 класс. Рабочая тетрадь. ФГОС,296,148,Кутявина Светлана Владимировна,5,https://www.labirint.ru/books/1017590/
История России в таблицах и схемах. 6-11 классы. ФГОС,626,313,,5,https://www.labirint.ru/books/1017594/
Литературное чтение на родном русском языке. 2 класс. Рабочая тетрадь. ФГОС,296,148,,5,https://www.labirint.ru/books/1017589/
Анна Финчем: Если я люблю себя. Стратегия поведения взрослого человека,1244,622,Финчем Анна Юрьевна,5,https://www.labirint.ru/books/1016954/
Обучение грамоте. 1 класс. Контрольно-измерительные материалы. ФГОС,266,133,,5,https://www.labirint.ru/books/1017587/
